name,MolecularFormula,ccs,MW,WPATH,WPOL,MLogP,SC.3,nAtom,MDEC.12,MDEC.23,AMR,Wlambda1.unity,WT.unity,WV.unity,bpol,VABC,ECCEN,VAdjMat,apol,LipinskiFailures,Zagreb,WTPT.1,WTPT.4,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,nRotB,MOMI.X,MOMI.Y,MOMI.Z,MOMI.R,ATSc1,PPSA.1,PPSA.2,PPSA.3,PNSA.2,DPSA.2,FPSA.2,WPSA.1,WPSA.2,WPSA.3,WNSA.1,WNSA.2,WNSA.3,RPCG,RNCG,THSA,GRAV.1,GRAV.2,GRAVH.1,GRAVH.2,GRAVH.3,GRAV.4,GRAV.5,GRAV.6,C1SP3,C2SP3,SPC.4,SPC.5,SPC.6,ATSm2,ATSm3,ATSm4,fragC,Kier1,Kier2,Kier3,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nB
propachlor,C11H14ClNO,4.962145085,-0.729498796,-0.48408836,-0.685895989,-0.360702647,-0.746957686,-0.644540963,-0.068846944,-0.662916107,-0.739442479,-0.406303356,-0.645150254,-0.387930259,-0.609800974,-0.653957365,-0.706338828,-0.923550576,-0.673478627,-0.511659629,-0.839853931,-0.814229489,-0.676774535,-0.740531074,-0.792439916,-0.848477613,-0.812986889,-0.72334804,-0.810738807,-0.950137562,-0.848889326,-0.670370512,-0.693713419,-0.749033923,-0.783325321,-0.672365534,-0.662808304,-0.750237326,-0.67811828,-0.274275544,-0.489442247,-0.485171456,-0.386012036,-0.686037081,-0.583599412,-0.750543422,-0.557914962,-0.923673724,0.538760127,-0.586483955,-0.700924924,-0.628607714,-0.431893744,-0.694840511,-0.526362906,0.490080045,0.543181116,0.957365429,0.632420375,-0.468922185,-0.88739024,-0.877571449,-0.866983696,-0.876973861,-0.808323665,-0.70328202,-0.739177425,-0.688226593,0.078982792,-0.421328692,-0.657893119,-0.496979133,-0.536599581,-0.85443843,-0.871580972,-0.604903142,-0.488214885,-0.678468339,-0.508542594,-0.456806395,-0.700765531,-0.704055313,-0.687612011,-0.61077812,-0.558813132,-0.831570135
Chloramphenicol,C11H12Cl2N2O5,5.112228723,0.066804918,-0.265957286,-0.187836815,-1.200780673,-0.152934863,-0.460691516,-0.88654452,-0.211998029,-0.336897518,0.231248765,-0.465629649,-0.291366031,-0.72473567,-0.213202684,-0.250384962,-0.080052117,-0.447548885,-0.511659629,-0.270760248,-0.215942313,0.532791742,-0.060218159,-0.190665475,-0.20818612,-0.207115453,-0.488875491,-0.49579406,-0.437457689,-0.450263926,-0.254569878,-0.353208944,-0.31942563,-0.475301505,-0.61981096,-0.549675561,-0.516666919,-0.523630484,0.335897755,-0.250302032,-0.306289464,0.096273144,0.034318263,0.191780642,-1.028227383,-0.394132351,-0.125397444,-0.96114794,-0.046546002,-0.489075941,-0.625697946,-0.334175298,-0.239811184,0.899052105,-0.32900069,-0.700715314,-0.588045094,-0.264078188,-0.384472812,-0.040833011,0.070011972,-0.117863862,-0.011585239,0.011867426,0.057247352,0.20098502,0.262648665,-0.282657567,-0.220286708,0.036696655,-0.375416382,-0.405897267,-0.076472775,0.187348004,0.090103737,-0.471563875,0.033421268,0.02977509,-0.000195889,-0.386866262,-0.398602059,-0.438172609,-0.392941691,-0.376446139,-0.251555356
Bromocresol green,C21H14Br4O5S,5.340418543,2.735009816,0.204667975,1.704788047,0.059336366,1.454044777,0.136819186,-0.153761692,0.76983972,1.398899193,1.661654164,-0.318582054,-0.080252834,0.007216869,0.884948809,0.180788803,1.193465164,0.770699724,1.851197712,1.322702066,1.022252015,0.631330746,1.0398623,0.932646815,1.209602185,1.521707351,1.48130294,1.701579059,1.767666739,1.738956331,1.61994118,1.31886181,1.463448786,1.844624706,1.706923377,1.662417185,1.594642722,1.484710854,-0.681057744,0.504168505,0.38936273,1.798456136,0.674634124,-0.029375868,-0.86870681,-0.302004632,-0.095462084,-2.052289852,0.320575989,-0.581519134,-0.382247348,-0.215178635,0.069996018,3.155561933,-1.412138253,-1.590221275,-0.31532559,-0.601720504,0.755593721,2.511288047,2.16977069,2.185400106,1.956143653,1.754773493,3.379145076,2.841321464,2.557864806,-0.282657567,-0.622370675,2.025416849,2.157864508,2.517205533,3.16371408,3.610047348,4.602132523,-0.183739279,0.769442727,0.009537583,-0.389721439,2.902798074,3.04027564,3.290626652,3.430087633,3.613522607,1.101812461
Sulfachloropyridazine,C10H9ClN4O2S,5.05560866,-0.205952757,-0.356347218,-0.387060485,-1.200780673,0.158867156,-0.690503324,-0.88654452,-0.455639249,-0.35688202,-0.027586498,-0.441121716,-0.306860578,-0.646096141,-0.549371509,-0.307379195,-0.195826415,-0.589308723,-0.511659629,-0.308699827,-0.361612234,-0.370071885,-0.364187759,-0.389028161,-0.235627184,-0.340302709,-0.409702942,-0.311171277,-0.368114154,-0.473678046,-0.527226032,-0.563601953,-0.555710191,-0.611767752,-0.648477092,-0.568636356,-0.55670756,-0.560469882,-0.477666644,-0.351347194,-0.36715903,-0.155902114,-0.252882234,-0.46369528,-1.004594706,-0.511282413,-0.295031154,-0.146912132,-0.363524502,-0.677814126,-0.660130202,-0.399724307,-0.385913444,0.311088277,0.141928685,0.040539653,0.139206917,-0.112721288,-0.541307362,0.282850635,0.382283781,0.139296678,0.245970899,0.268177141,-0.001861149,0.139058152,0.197071061,-1.005938285,-0.622370675,-0.168024541,-0.295098136,-0.317400908,0.276418863,0.076938348,-0.068019521,-0.537375008,-0.400952052,-0.47009133,-0.298832144,-0.123190877,-0.145743404,-0.143962033,-0.240456191,-0.310130869,-0.348224486
"3,3'-DICHLOROBENZIDINE",C12H10Cl2N2,5.104247063,-0.435588418,-0.430302616,-0.436866402,-0.360702647,-0.400777495,-0.736465686,-0.88654452,0.345588841,-0.393996094,-1.389872518,-0.367597919,-0.393464026,-1.105834926,-0.609134855,-0.505620006,-0.460453383,-0.607028703,-0.511659629,-0.498397721,-0.564509624,-0.982245448,-0.581308903,-0.587390847,-0.514611335,-0.374252401,-0.549777452,-0.387192423,-0.377359959,-0.420996275,-0.545971142,-0.607895218,-0.534229776,-0.459705362,-0.548145631,-0.454871586,-0.442424897,-0.439256381,-0.884448843,-0.325524541,-0.323680768,-0.364397014,-0.267006848,-1.017119462,-1.099125416,-0.603410132,-0.48462177,0.17614499,-0.522909171,-0.861416578,-0.724630062,-0.443390032,-0.509132217,0.072724562,0.323572873,0.217028931,-0.785009181,0.539277667,-0.408601204,-0.563706594,-0.489923686,-0.609823156,-0.547302005,-0.500752006,-0.474729152,-0.429543087,-0.360338573,-1.005938285,-0.622370675,-0.211893369,-0.470929972,-0.40181282,-0.501546793,-0.329569932,-0.163628933,-0.53301403,-0.630204637,-0.646157641,-0.552023752,-0.311530438,-0.307572943,-0.297463203,-0.327590763,-0.475919044,-0.541562746
Bromocresol purple,C21H16Br2O5S,5.31556772,1.616518636,0.096349463,1.306340707,0.339362375,1.254171687,0.136819186,0.053807692,1.254697868,0.942110585,2.547143221,-0.220550324,0.071925749,-0.016979909,0.593602495,0.106448499,1.044612495,0.558059967,1.851197712,1.095064593,0.82975962,0.643648121,0.779316928,0.754343277,1.003794205,1.208325573,1.216379411,1.437315076,1.559636133,1.586764549,0.972382815,0.820562579,0.92643842,0.96344265,1.071490797,0.967188037,1.085792907,0.926178056,-0.681057744,0.172964921,0.188120488,0.924848992,0.523971568,-0.146615464,-0.407869596,-0.141634159,0.124063893,-1.274315558,0.23103404,-0.278510892,-0.154315513,-0.130469146,0.166810768,2.059088848,-0.843659222,-1.025455586,-0.224419089,-0.508577796,0.659080152,1.851471383,1.695978979,1.626355453,1.533751587,1.395939891,1.936897665,1.861751014,1.738144755,-0.282657567,-0.622370675,1.583072836,1.636881292,1.863693961,2.097018902,2.270075611,2.506080031,-0.136164965,0.540190141,-0.0896262,-0.396213532,1.99876818,2.109755792,2.312056691,2.324567758,2.397742657,0.908474201
linuron,C9H10Cl2N2O2,5.019297667,-0.464373627,-0.447484173,-0.636090072,-1.060767669,-0.504711501,-0.782428048,-0.55946549,-0.69079545,-0.719457977,-0.451258954,-0.477883615,-0.365795193,-0.773129226,-0.653957365,-0.57004827,-0.758158722,-0.766508521,-0.511659629,-0.726035194,-0.715382042,-0.344205396,-0.624733131,-0.707745735,-0.704412027,-0.611900249,-0.854287256,-0.832459134,-0.774929562,-0.733574783,-0.568124455,-0.773994961,-0.761308445,-0.662455216,-0.839584635,-0.765828623,-0.686839644,-0.648409088,-0.274275544,-0.356960814,-0.324923004,-0.414832066,-0.403544789,-0.229216088,-0.809625116,-0.51583193,-0.65425548,0.242075015,-0.47187026,-0.657271194,-0.605329569,-0.405774985,-0.551378654,-0.10843186,0.337027998,0.238207644,1.290689267,0.236563867,-0.372408616,-0.563706594,-0.489923686,-0.621004049,-0.567906496,-0.500752006,-0.462907452,-0.412653941,-0.360338573,-1.005938285,-0.622370675,-0.376401474,-0.620712647,-0.611481115,-0.533627851,-0.434960968,-0.134210653,-0.562351523,-0.557809084,-0.482233835,-0.33994873,-0.67565359,-0.679780882,-0.668424365,-0.654345406,-0.704154098,-0.734901005
"4,4'-Difluorobenzophenone",C13H8F2O,4.945136312,-0.679410871,-0.423205886,-0.536478237,-0.080676638,-0.544686119,-0.828390409,-0.88654452,0.418317563,-0.767991767,-1.020696532,-0.520772497,-0.397614351,-1.009047813,-0.736131967,-0.453581793,-0.460453383,-0.793088491,-0.511659629,-0.5363373,-0.559307127,-0.665688897,-0.610258388,-0.569560493,-0.55119942,-0.46043239,-0.555867648,-0.430633078,-0.432834787,-0.573188058,-0.820331397,-0.80721491,-0.825749689,-0.763830143,-0.739253175,-0.657752092,-0.662648423,-0.621076632,-0.681057744,-0.41197429,-0.392003752,-0.437798027,-0.483584272,-0.586263948,-1.087309078,-0.629569854,-0.803932282,0.36074906,-0.593647311,-0.905070308,-0.73820898,-0.456903212,-0.650833806,-0.149748237,0.415740479,0.217028931,0.502832922,0.81870579,-1.078164089,-0.563706594,-0.500691679,-0.654546728,-0.609115478,-0.552013949,-0.577183886,-0.559026537,-0.524282583,-1.005938285,-0.622370675,-0.486073543,-0.581638905,-0.537961064,-0.718093934,-0.65578028,-0.593871287,-0.574245101,-0.630204637,-0.553065109,-0.461134457,-0.728388667,-0.695963836,-0.662028483,-0.632561763,-0.666575445,-0.541562746
"2,4-dichloroaniline",C6H5Cl2N,4.894326172,-1.089093896,-0.563272928,-1.134149246,-1.060767669,-0.816513521,-1.288014026,-0.88654452,-0.763524173,-1.244764877,-1.389875965,-0.834474033,-0.460975979,-1.399220861,-1.229179576,-0.909535659,-1.982058447,-1.26709795,-0.511659629,-1.257189299,-1.324074212,-0.982245448,-1.283333932,-1.340723295,-1.244086286,-1.178598962,-1.222744119,-1.136543718,-1.156781298,-1.153858244,-1.195233609,-1.239074244,-1.080446034,-1.032863602,-0.959026849,-0.920043089,-0.832821148,-0.837716056,-1.087839943,-0.571962462,-0.55660003,-0.50669591,-1.138024747,-1.064281754,-1.500880936,-0.754112881,-1.138210474,0.667323676,-0.774522048,-1.181115952,-0.927343906,-0.508233128,-0.850624246,-0.60899566,0.58056576,0.610952999,0.472530755,2.867845362,-0.993714716,-1.304444169,-1.459043094,-1.341053561,-1.536317574,-1.490107509,-1.034289623,-1.268370657,-1.27842503,-1.005938285,-0.622370675,-0.80777828,-0.889887309,-0.793919762,-1.151188217,-0.951878904,-0.781412826,-0.677719233,-1.280558024,-1.127810305,-0.796559236,-1.084978236,-1.054011691,-0.983101764,-0.959316406,-1.020256886,-1.314915784
neburon,C12H16Cl2N2O,5.111686538,-0.277370811,-0.375769848,-0.536478237,-0.500715651,-0.504711501,-0.414729154,0.082112608,-0.546550151,-0.368301735,-0.718267962,-0.226677307,-0.299389993,-0.416226749,-0.325258959,-0.381719499,-0.460453383,-0.389958951,-0.511659629,-0.574276879,-0.507282155,-0.671847585,-0.422086731,-0.484866313,-0.535192133,-0.515274201,-0.729438236,-0.655076461,-0.677848612,-0.680893012,-0.271610887,-0.378123905,-0.423759072,-0.41681597,-0.634144026,-0.555995826,-0.596748201,-0.5818605,0.132506655,-0.225602104,-0.213121759,-0.319365718,-0.022180196,-0.482347034,-0.37242058,-0.414605177,-0.7141262,0.245371516,-0.393073345,-0.553272603,-0.34345044,-0.339217529,-0.485368597,0.13628822,0.276479935,0.266445928,1.017969763,-0.054507095,0.188576503,-0.489010368,-0.403779739,-0.486833333,-0.413372814,-0.346966176,-0.388036685,-0.316948782,-0.261972167,-0.282657567,-0.220286708,-0.398335888,-0.631566464,-0.570636642,-0.429364412,-0.364700277,-0.086405947,-0.402977573,-0.316490573,-0.172599979,-0.078100999,-0.437090145,-0.489631174,-0.527714959,-0.523643548,-0.564339404,-0.541562746
Dansyl chloride,C12H12ClNO2S,5.072231992,-0.313521195,-0.420591301,-0.237642732,-0.500715651,0.358740246,-0.598578601,-0.027962065,-0.127147853,-0.368301735,-0.411752519,-0.502391548,-0.351130711,-0.45857111,-0.512019417,-0.592350361,-0.328139899,-0.491848835,-0.511659629,-0.346639405,-0.465662178,-0.393474898,-0.451036217,-0.513840638,-0.283649046,-0.434317242,-0.269628432,-0.177229259,-0.24329579,-0.1341733,-0.442020984,-0.491625397,-0.347043306,-0.428513077,-0.323594268,-0.277904166,-0.318132073,-0.25743613,-0.681057744,-0.387274362,-0.362190086,-0.375654838,-0.54008273,-0.567612194,-0.785992438,-0.562464479,-0.943630631,0.331080549,-0.531863366,-0.804923516,-0.576231888,-0.419893233,-0.644672868,0.042531825,0.363938248,0.492352204,1.836128276,0.620777536,0.01364566,0.133458183,0.242299867,0.016306855,0.122343953,0.165653255,-0.135840416,-0.012944159,0.033127051,-1.005938285,-0.622370675,-0.051041001,0.00229645,0.021608219,0.380682301,0.041808003,-0.115824227,-0.477907117,-0.521611307,-0.678537652,-0.577992122,0.065148685,0.076772211,0.137456779,0.086298452,0.038024299,-0.444893616
AZAPERONE,C19H22FN3O,5.199297816,0.103860626,0.029117283,0.011386855,0.479375379,-0.440752112,0.182781548,-0.88654452,0.151645582,0.294041747,-0.511199752,0.484052735,-0.17709375,0.164495927,0.152847814,0.505408132,0.548436931,0.212520362,-0.511659629,0.222454278,0.325117393,-0.668152372,0.156902984,0.330872374,0.180562286,0.252511153,0.162775489,0.231836907,0.103421888,0.035579072,0.103291324,0.208761856,0.005849221,0.086159629,0.029954687,0.082350938,-0.040350125,0.009946593,0.132506655,0.388527931,0.50613292,-0.415732692,0.509846954,-0.098653811,0.330651579,-0.060880232,0.193913067,0.106918464,-0.076990265,-0.039699311,0.151210138,-0.113325558,0.122804063,0.215742791,0.108290873,0.012301368,-0.906217849,-0.368863734,0.375571543,0.233053151,0.339211808,0.217562929,0.328388863,0.319439085,-0.049147949,0.088390715,0.131493457,0.80226351,-0.220286708,-0.325221175,-0.421002414,-0.461718047,0.059871722,-0.078638895,-0.196724499,-0.033087286,0.129948673,0.270601423,0.082037283,0.040036743,-0.014256904,-0.111982623,-0.169659352,-0.254868144,0.328459422
chloroxuron,C15H15ClN2O2,5.157905213,-0.162391101,-0.235329293,-0.337254567,-0.080676638,-0.248873946,-0.322804431,-0.222951487,0.139524128,-0.151327146,0.326609125,0.012275035,-0.218597,-0.39202997,-0.220673102,-0.057100171,0.035722181,-0.248199113,-0.511659629,-0.19488109,-0.14830985,-0.291240681,-0.176016102,-0.150547179,-0.137296705,-0.199280909,-0.394477452,-0.180849313,-0.354245447,-0.262950963,-0.186405839,-0.331062311,-0.36545509,-0.529888004,-0.624588649,-0.505433706,-0.56922026,-0.533137426,-0.070884445,-0.100979739,-0.044177655,-0.315312902,0.213230047,-0.247867842,-0.289706208,-0.319065321,-0.165311258,0.057470945,-0.266819197,-0.394064882,-0.270706237,-0.285769875,-0.202845552,0.295197362,0.15538381,0.231148073,0.517984006,-0.01957858,0.2006407,-0.065731753,0.037707992,-0.129044755,-0.021887484,0.011867426,-0.194948917,-0.080500742,-0.032450553,-1.005938285,-0.622370675,-0.325221175,-0.618541883,-0.535238099,-0.212817271,-0.204104414,-0.321752191,-0.363728765,-0.159633541,-0.0896262,-0.000195889,-0.311530438,-0.337915982,-0.393401435,-0.436508977,-0.464866499,-0.154886227
Beclomethasone,C22H29ClO5,5.242804657,0.685251549,0.029117283,1.854205799,0.759401388,1.4620397,0.688367527,0.849490333,0.648625183,0.685166993,0.803410925,-0.263439206,-0.188161283,0.31572579,0.750481279,0.237783036,0.961916568,0.717539785,-0.511659629,1.133004172,0.715304682,0.557426493,0.721417957,0.620615623,0.912323992,1.495592202,1.45085196,1.469895567,1.522652914,1.569203958,0.73380868,0.792879288,1.340703559,2.164345629,2.323245204,2.591496139,2.587316951,2.803798952,-0.681057744,-0.117820599,-0.046662127,-0.07934891,-0.050429425,0.266387657,0.100232972,0.213228165,0.583072753,-0.347998708,0.257896625,0.615106636,-0.042774402,-0.004413358,0.228420155,0.072724562,-0.110354909,-0.573643034,-1.103181936,-0.648291857,-0.396537008,0.506939313,0.586875657,0.564170614,0.647758473,0.627010744,0.908409758,1.028553159,1.016791111,0.440623151,0.382839241,2.818711486,3.113000406,3.511087714,0.573168649,1.160960427,1.800041297,0.39904606,0.419530886,-0.362832544,-0.645077078,1.747648765,1.998497984,2.427182569,2.640430579,2.215375664,0.811805072
Chlorpyrifos-methyl,C7H7Cl3NO3PS,5.038380154,0.058784574,-0.432543689,-0.436866402,-1.76083269,0.014958532,-0.874352771,-0.78181633,-1.129592074,-0.399705952,-0.643341965,-0.52689948,-0.372159024,-0.39202997,-0.504548999,-0.594828371,-0.609306052,-0.638038668,-0.511659629,-0.574276879,-0.62693959,0.056109309,-0.494460445,-0.625280349,-0.553486175,-0.447374816,-0.73857353,-0.647836352,-0.677848612,-0.727135899,-0.15232382,-0.029314444,0.226790628,0.265515269,-0.347482711,-0.271583901,-0.308121913,-0.356070645,-0.274275544,-0.352469918,-0.351009962,-0.225700622,-0.483584272,0.311684773,-0.980962028,-0.507870275,-0.91369527,-0.087575109,-0.376060375,-0.657271194,-0.657705395,-0.399724307,-0.640272197,0.199851877,0.178930279,-0.015936916,0.714948092,-0.01957858,-0.384472812,0.245502522,0.349979801,0.061030427,0.17385518,0.216915198,0.26215682,0.414914198,0.459381477,-1.005938285,-0.622370675,0.022073712,-0.2972689,-0.287448295,0.71753341,0.603893525,0.623310073,-0.612304552,-0.437149828,-0.553065109,-0.407033686,-0.5425603,-0.530088559,-0.50213143,-0.485522173,-0.542234314,-0.638231876
"Tris(1,3-dichloro-2-propyl)phosphate",C9H15Cl6O4P,5.179139609,0.826756473,-0.28612694,-0.28744865,-1.76083269,-0.192909481,-0.322804431,-0.88654452,-0.725947666,-1.59E-05,1.021377462,-0.416613784,-0.215830116,0.26128304,0.16778865,-0.488273935,-0.195826415,-0.097579285,0.669769042,-0.422518563,-0.257562291,0.446570113,-0.01679393,-0.163919944,-0.420854366,-0.408202094,-0.53759706,-0.604395697,-0.83040439,-0.608309238,0.341865459,0.394239903,-0.073935177,0.070563486,-0.051266019,-0.442231056,-0.505822578,-0.253871027,1.352853253,-0.270511065,-0.246662133,0.37997031,-0.182259161,1.081735754,-0.750543422,-0.267883255,-0.764018468,-0.865549404,0.025087557,-0.264387626,-0.484089232,-0.266609396,-0.491529535,0.819597534,-0.32900069,-0.707774885,0.881610011,-0.997577012,0.363507347,0.457141829,0.543803683,0.340552753,0.441713563,0.421962971,1.010864492,1.118628603,1.082368715,1.16390387,-0.019244725,-0.361778531,-0.284244319,-0.288809777,1.118546635,0.403148696,0.99103858,-0.41923213,0.274739779,0.487142747,0.471562833,-0.474758058,-0.550317251,-0.62365319,-0.501859906,-0.299078324,-0.348224486
bromopropylate,C17H16Br2O3,5.173887288,0.812850494,-0.223750418,0.160804607,0.199349371,0.230821468,-0.184917346,-0.109731823,0.418317563,0.242653028,1.171229456,-0.373724902,-0.16049245,-0.355734803,0.115495722,-0.240472921,0.250731592,0.048610549,0.669769042,0.070695963,0.038980049,0.000681119,0.08452927,0.018841182,0.114246381,0.080151176,0.007475489,0.011013579,0.001718036,-0.063930939,0.392988488,0.205993527,0.300437764,0.019876023,-0.146819791,-0.006132772,0.076435078,-0.081557716,-0.070884445,0.093251516,0.051474522,0.479039161,0.571053617,-0.181254436,-0.585114678,-0.347499802,-0.704147747,-0.489748261,-0.140565049,-0.510902806,-0.35799928,-0.284761429,-0.411437333,1.121524905,-0.19444944,-0.199485765,0.427077504,0.155063997,0.363507347,0.382445603,0.479195722,0.295829181,0.400504581,0.421962971,0.545877622,0.69639996,0.721691893,-0.282657567,-0.421328692,0.329155507,0.286666456,0.311603979,0.653371294,0.985308701,0.781433331,-0.306639588,0.069619045,-0.11795871,-0.231747188,0.353936012,0.31951652,0.284562067,0.29868897,0.314337924,0.038452033
Flubendazole,C16H12FN3O3,5.173434184,0.002733226,-0.109082199,0.061192772,-0.220689643,-0.112960246,-0.322804431,-0.654129709,0.588017915,-0.117068001,-0.933509917,0.04290995,-0.188161283,-0.482767889,-0.228143521,0.193178854,0.449201818,-0.248199113,-0.511659629,0.222454278,0.205459958,-0.026417107,0.099004013,0.19714472,0.180562286,0.276014786,0.20845196,0.275277562,0.334567006,0.392644408,-0.16936483,-0.253549098,-0.386935504,-0.3544314,-0.376148843,-0.341106816,-0.360675254,-0.312101042,-0.070884445,-0.058316226,-0.091382625,-0.074845781,0.425099266,0.404943543,-0.425594104,-0.185991949,0.333611416,-0.463376251,-0.019683417,-0.116735305,-0.324051986,-0.220220866,0.043591995,0.517670162,-0.133901378,-0.474809039,0.245264502,-0.70650605,-0.468922185,0.369996232,0.457659735,0.239924715,0.338691108,0.370701028,0.112415285,0.257282172,0.295437467,-1.005938285,-0.622370675,-0.029106587,-0.110583247,-0.151300051,0.035810928,0.071919727,-0.104792372,-0.384740753,0.009289417,-0.075459946,-0.223091065,-0.085522964,-0.064828635,-0.054419684,-0.136983887,-0.160921511,0.231790293
